id,week,practice_recruitment,cases,sinwe,coswe
60,38,26,0,-0.992708874098054,-0.12053668025532357
60,39,26,0,-1,-1.836909530733566e-16
60,40,26,0,-0.992708874098054,0.1205366802553232
60,41,26,0,-0.9709418174260521,0.23931566428755738
60,42,26,0,-0.9350162426854148,0.35460488704253557
60,43,26,0,-0.8854560256532101,0.464723172043768
60,44,26,0,-0.822983865893657,0.5680647467311548
60,45,26,0,-0.7485107481711011,0.6631226582407952
60,46,27,0,-0.6631226582407955,0.7485107481711007
60,47,29,0,-0.5680647467311559,0.8229838658936564
60,48,30,0,-0.4647231720437684,0.88545602565321
60,49,31,0,-0.35460488704253595,0.9350162426854147
60,50,31,0,-0.2393156642875578,0.970941817426052
60,51,31,0,-0.12053668025532363,0.992708874098054
60,52,31,0,6.432571489356498e-16,1
60,53,31,0,0.12053668025532314,0.992708874098054
60,54,31,0,0.23931566428755732,0.9709418174260521
60,55,31,0,0.3546048870425355,0.9350162426854148
60,56,31,0,0.46472317204376795,0.8854560256532102
60,57,31,0,0.5680647467311555,0.8229838658936566
60,58,31,0,0.6631226582407952,0.7485107481711011
60,59,31,0,0.7485107481711007,0.6631226582407956
60,60,31,0,0.8229838658936558,0.5680647467311567
60,61,31,0,0.8854560256532099,0.46472317204376845
60,62,31,0,0.9350162426854147,0.354604887042536
60,63,31,0,0.970941817426052,0.23931566428755785
60,64,31,0,0.9927088740980539,0.12053668025532369
60,65,31,0,1,3.061515884555943e-16
60,66,31,0,0.992708874098054,-0.12053668025532309
60,67,31,0,0.9709418174260519,-0.23931566428755813
60,68,31,0,0.9350162426854148,-0.35460488704253545
60,69,31,0,0.8854560256532102,-0.4647231720437679
60,70,31,0,0.8229838658936571,-0.5680647467311547
60,71,31,0,0.7485107481711012,-0.6631226582407952
62,1,1,0,0.12053668025532305,0.992708874098054
62,2,1,0,0.23931566428755774,0.970941817426052
62,3,2,0,0.3546048870425356,0.9350162426854148
62,4,5,0,0.4647231720437685,0.8854560256532099
62,5,7,0,0.5680647467311558,0.8229838658936564
62,6,8,0,0.6631226582407952,0.7485107481711011
62,7,10,0,0.7485107481711011,0.6631226582407953
62,8,13,2,0.8229838658936564,0.5680647467311559
62,9,15,3,0.8854560256532099,0.4647231720437686
62,10,20,1,0.9350162426854148,0.35460488704253557
62,11,21,0,0.970941817426052,0.23931566428755804
62,12,21,0,0.992708874098054,0.120536680255323
62,13,21,0,1,-1.6081428723391245e-16
62,14,21,0,0.992708874098054,-0.12053668025532288
62,15,24,0,0.9709418174260521,-0.2393156642875575
62,16,24,1,0.9350162426854148,-0.35460488704253545
62,17,24,1,0.8854560256532099,-0.4647231720437685
62,18,24,1,0.8229838658936565,-0.5680647467311557
62,19,24,2,0.7485107481711013,-0.663122658240795
62,20,24,0,0.6631226582407952,-0.7485107481711012
62,21,24,0,0.5680647467311558,-0.8229838658936564
62,22,24,0,0.46472317204376906,-0.8854560256532096
62,23,24,0,0.35460488704253584,-0.9350162426854147
62,24,25,0,0.23931566428755768,-0.970941817426052
62,25,25,0,0.12053668025532308,-0.992708874098054
62,26,25,0,-3.216285744678249e-16,-1
62,27,25,0,-0.12053668025532283,-0.992708874098054
62,28,25,1,-0.23931566428755743,-0.9709418174260521
62,29,25,0,-0.3546048870425356,-0.9350162426854148
62,30,25,0,-0.46472317204376806,-0.8854560256532101
62,31,25,2,-0.5680647467311556,-0.8229838658936565
62,32,26,1,-0.663122658240795,-0.7485107481711013
62,33,26,2,-0.7485107481711011,-0.6631226582407952
62,34,26,0,-0.8229838658936564,-0.5680647467311559
62,35,26,0,-0.8854560256532096,-0.4647231720437691
62,36,26,1,-0.9350162426854147,-0.3546048870425359
62,37,26,0,-0.970941817426052,-0.23931566428755774
62,38,26,0,-0.992708874098054,-0.12053668025532357
62,39,26,0,-1,-1.836909530733566e-16
62,40,26,0,-0.992708874098054,0.1205366802553232
62,41,26,0,-0.9709418174260521,0.23931566428755738
62,42,26,0,-0.9350162426854148,0.35460488704253557
62,43,26,1,-0.8854560256532101,0.464723172043768
62,44,26,1,-0.822983865893657,0.5680647467311548
62,45,26,2,-0.7485107481711011,0.6631226582407952
62,46,27,1,-0.6631226582407955,0.7485107481711007
62,47,29,3,-0.5680647467311559,0.8229838658936564
62,48,30,1,-0.4647231720437684,0.88545602565321
62,49,31,1,-0.35460488704253595,0.9350162426854147
62,50,31,1,-0.2393156642875578,0.970941817426052
62,51,31,1,-0.12053668025532363,0.992708874098054
62,52,31,1,6.432571489356498e-16,1
62,53,31,1,0.12053668025532314,0.992708874098054
62,54,31,1,0.23931566428755732,0.9709418174260521
62,55,31,1,0.3546048870425355,0.9350162426854148
62,56,31,0,0.46472317204376795,0.8854560256532102
62,57,31,0,0.5680647467311555,0.8229838658936566
62,58,31,0,0.6631226582407952,0.7485107481711011
62,59,31,1,0.7485107481711007,0.6631226582407956
62,60,31,0,0.8229838658936558,0.5680647467311567
62,61,31,0,0.8854560256532099,0.46472317204376845
62,62,31,0,0.9350162426854147,0.354604887042536
62,63,31,0,0.970941817426052,0.23931566428755785
62,64,31,0,0.9927088740980539,0.12053668025532369
62,65,31,0,1,3.061515884555943e-16
62,66,31,0,0.992708874098054,-0.12053668025532309
62,67,31,0,0.9709418174260519,-0.23931566428755813
62,68,31,0,0.9350162426854148,-0.35460488704253545
62,69,31,0,0.8854560256532102,-0.4647231720437679
62,70,31,0,0.8229838658936571,-0.5680647467311547
62,71,31,0,0.7485107481711012,-0.6631226582407952
63,1,1,2,0.12053668025532305,0.992708874098054
63,2,1,4,0.23931566428755774,0.970941817426052
63,3,2,1,0.3546048870425356,0.9350162426854148
63,4,5,2,0.4647231720437685,0.8854560256532099
63,5,7,2,0.5680647467311558,0.8229838658936564
63,6,8,0,0.6631226582407952,0.7485107481711011
63,7,10,1,0.7485107481711011,0.6631226582407953
63,8,13,0,0.8229838658936564,0.5680647467311559
63,9,15,1,0.8854560256532099,0.4647231720437686
63,10,20,3,0.9350162426854148,0.35460488704253557
63,11,21,3,0.970941817426052,0.23931566428755804
63,12,21,1,0.992708874098054,0.120536680255323
63,13,21,0,1,-1.6081428723391245e-16
63,14,21,4,0.992708874098054,-0.12053668025532288
63,15,24,1,0.9709418174260521,-0.2393156642875575
63,16,24,2,0.9350162426854148,-0.35460488704253545
63,17,24,0,0.8854560256532099,-0.4647231720437685
63,18,24,1,0.8229838658936565,-0.5680647467311557
63,19,24,1,0.7485107481711013,-0.663122658240795
63,20,24,0,0.6631226582407952,-0.7485107481711012
63,21,24,1,0.5680647467311558,-0.8229838658936564
63,22,24,0,0.46472317204376906,-0.8854560256532096
63,23,24,0,0.35460488704253584,-0.9350162426854147
63,24,25,1,0.23931566428755768,-0.970941817426052
63,25,25,0,0.12053668025532308,-0.992708874098054
63,26,25,1,-3.216285744678249e-16,-1
63,27,25,1,-0.12053668025532283,-0.992708874098054
63,28,25,0,-0.23931566428755743,-0.9709418174260521
63,29,25,0,-0.3546048870425356,-0.9350162426854148
63,30,25,0,-0.46472317204376806,-0.8854560256532101
63,31,25,0,-0.5680647467311556,-0.8229838658936565
63,32,26,0,-0.663122658240795,-0.7485107481711013
63,33,26,0,-0.7485107481711011,-0.6631226582407952
63,34,26,1,-0.8229838658936564,-0.5680647467311559
63,35,26,1,-0.8854560256532096,-0.4647231720437691
63,36,26,0,-0.9350162426854147,-0.3546048870425359
63,37,26,0,-0.970941817426052,-0.23931566428755774
63,38,26,0,-0.992708874098054,-0.12053668025532357
63,39,26,0,-1,-1.836909530733566e-16
63,40,26,0,-0.992708874098054,0.1205366802553232
63,41,26,0,-0.9709418174260521,0.23931566428755738
63,42,26,0,-0.9350162426854148,0.35460488704253557
63,43,26,0,-0.8854560256532101,0.464723172043768
63,44,26,0,-0.822983865893657,0.5680647467311548
63,45,26,0,-0.7485107481711011,0.6631226582407952
63,46,27,0,-0.6631226582407955,0.7485107481711007
63,47,29,0,-0.5680647467311559,0.8229838658936564
63,48,30,0,-0.4647231720437684,0.88545602565321
63,49,31,0,-0.35460488704253595,0.9350162426854147
63,50,31,0,-0.2393156642875578,0.970941817426052
63,51,31,0,-0.12053668025532363,0.992708874098054
63,52,31,0,6.432571489356498e-16,1
63,53,31,0,0.12053668025532314,0.992708874098054
63,54,31,0,0.23931566428755732,0.9709418174260521
63,55,31,0,0.3546048870425355,0.9350162426854148
63,56,31,0,0.46472317204376795,0.8854560256532102
63,57,31,0,0.5680647467311555,0.8229838658936566
63,58,31,0,0.6631226582407952,0.7485107481711011
63,59,31,0,0.7485107481711007,0.6631226582407956
63,60,31,0,0.8229838658936558,0.5680647467311567
63,61,31,0,0.8854560256532099,0.46472317204376845
63,62,31,0,0.9350162426854147,0.354604887042536
63,63,31,0,0.970941817426052,0.23931566428755785
63,64,31,0,0.9927088740980539,0.12053668025532369
63,65,31,0,1,3.061515884555943e-16
63,66,31,0,0.992708874098054,-0.12053668025532309
63,67,31,0,0.9709418174260519,-0.23931566428755813
63,68,31,0,0.9350162426854148,-0.35460488704253545
63,69,31,0,0.8854560256532102,-0.4647231720437679
63,70,31,0,0.8229838658936571,-0.5680647467311547
63,71,31,0,0.7485107481711012,-0.6631226582407952
68,1,1,2,0.12053668025532305,0.992708874098054
68,2,1,1,0.23931566428755774,0.970941817426052
68,3,2,3,0.3546048870425356,0.9350162426854148
68,4,5,0,0.4647231720437685,0.8854560256532099
68,5,7,1,0.5680647467311558,0.8229838658936564
68,6,8,3,0.6631226582407952,0.7485107481711011
68,7,10,0,0.7485107481711011,0.6631226582407953
68,8,13,1,0.8229838658936564,0.5680647467311559
68,9,15,0,0.8854560256532099,0.4647231720437686
68,10,20,1,0.9350162426854148,0.35460488704253557
68,11,21,2,0.970941817426052,0.23931566428755804
68,12,21,2,0.992708874098054,0.120536680255323
68,13,21,4,1,-1.6081428723391245e-16
68,14,21,2,0.992708874098054,-0.12053668025532288
68,15,24,1,0.9709418174260521,-0.2393156642875575
68,16,24,2,0.9350162426854148,-0.35460488704253545
68,17,24,1,0.8854560256532099,-0.4647231720437685
68,18,24,1,0.8229838658936565,-0.5680647467311557
68,19,24,0,0.7485107481711013,-0.663122658240795
68,20,24,0,0.6631226582407952,-0.7485107481711012
68,21,24,0,0.5680647467311558,-0.8229838658936564
68,22,24,0,0.46472317204376906,-0.8854560256532096
68,23,24,0,0.35460488704253584,-0.9350162426854147
68,24,25,0,0.23931566428755768,-0.970941817426052
68,25,25,0,0.12053668025532308,-0.992708874098054
68,26,25,0,-3.216285744678249e-16,-1
68,27,25,0,-0.12053668025532283,-0.992708874098054
68,28,25,0,-0.23931566428755743,-0.9709418174260521
68,29,25,0,-0.3546048870425356,-0.9350162426854148
68,30,25,0,-0.46472317204376806,-0.8854560256532101
68,31,25,0,-0.5680647467311556,-0.8229838658936565
68,32,26,0,-0.663122658240795,-0.7485107481711013
68,33,26,0,-0.7485107481711011,-0.6631226582407952
68,34,26,0,-0.8229838658936564,-0.5680647467311559
68,35,26,0,-0.8854560256532096,-0.4647231720437691
68,36,26,0,-0.9350162426854147,-0.3546048870425359
68,37,26,0,-0.970941817426052,-0.23931566428755774
68,38,26,0,-0.992708874098054,-0.12053668025532357
68,39,26,0,-1,-1.836909530733566e-16
68,40,26,0,-0.992708874098054,0.1205366802553232
68,41,26,0,-0.9709418174260521,0.23931566428755738
68,42,26,0,-0.9350162426854148,0.35460488704253557
68,43,26,0,-0.8854560256532101,0.464723172043768
68,44,26,0,-0.822983865893657,0.5680647467311548
68,45,26,0,-0.7485107481711011,0.6631226582407952
68,46,27,0,-0.6631226582407955,0.7485107481711007
68,47,29,0,-0.5680647467311559,0.8229838658936564
68,48,30,0,-0.4647231720437684,0.88545602565321
68,49,31,0,-0.35460488704253595,0.9350162426854147
68,50,31,0,-0.2393156642875578,0.970941817426052
68,51,31,0,-0.12053668025532363,0.992708874098054
68,52,31,0,6.432571489356498e-16,1
68,53,31,0,0.12053668025532314,0.992708874098054
68,54,31,0,0.23931566428755732,0.9709418174260521
68,55,31,0,0.3546048870425355,0.9350162426854148
68,56,31,0,0.46472317204376795,0.8854560256532102
68,57,31,0,0.5680647467311555,0.8229838658936566
68,58,31,0,0.6631226582407952,0.7485107481711011
68,59,31,0,0.7485107481711007,0.6631226582407956
68,60,31,0,0.8229838658936558,0.5680647467311567
68,61,31,0,0.8854560256532099,0.46472317204376845
68,62,31,0,0.9350162426854147,0.354604887042536
68,63,31,0,0.970941817426052,0.23931566428755785
68,64,31,0,0.9927088740980539,0.12053668025532369
68,65,31,0,1,3.061515884555943e-16
68,66,31,0,0.992708874098054,-0.12053668025532309
68,67,31,0,0.9709418174260519,-0.23931566428755813
68,68,31,0,0.9350162426854148,-0.35460488704253545
68,69,31,0,0.8854560256532102,-0.4647231720437679
68,70,31,0,0.8229838658936571,-0.5680647467311547
68,71,31,0,0.7485107481711012,-0.6631226582407952
69,1,1,2,0.12053668025532305,0.992708874098054
69,2,1,0,0.23931566428755774,0.970941817426052
69,3,2,1,0.3546048870425356,0.9350162426854148
69,4,5,0,0.4647231720437685,0.8854560256532099
69,5,7,3,0.5680647467311558,0.8229838658936564
69,6,8,1,0.6631226582407952,0.7485107481711011
69,7,10,2,0.7485107481711011,0.6631226582407953
69,8,13,1,0.8229838658936564,0.5680647467311559
69,9,15,1,0.8854560256532099,0.4647231720437686
69,10,20,2,0.9350162426854148,0.35460488704253557
69,11,21,1,0.970941817426052,0.23931566428755804
69,12,21,0,0.992708874098054,0.120536680255323
69,13,21,1,1,-1.6081428723391245e-16
69,14,21,1,0.992708874098054,-0.12053668025532288
69,15,24,2,0.9709418174260521,-0.2393156642875575
69,16,24,0,0.9350162426854148,-0.35460488704253545
69,17,24,1,0.8854560256532099,-0.4647231720437685
69,18,24,1,0.8229838658936565,-0.5680647467311557
69,19,24,0,0.7485107481711013,-0.663122658240795
69,20,24,0,0.6631226582407952,-0.7485107481711012
69,21,24,0,0.5680647467311558,-0.8229838658936564
69,22,24,0,0.46472317204376906,-0.8854560256532096
69,23,24,1,0.35460488704253584,-0.9350162426854147
69,24,25,1,0.23931566428755768,-0.970941817426052
69,25,25,0,0.12053668025532308,-0.992708874098054
69,26,25,1,-3.216285744678249e-16,-1
69,27,25,2,-0.12053668025532283,-0.992708874098054
69,28,25,0,-0.23931566428755743,-0.9709418174260521
69,29,25,1,-0.3546048870425356,-0.9350162426854148
69,30,25,2,-0.46472317204376806,-0.8854560256532101
69,31,25,1,-0.5680647467311556,-0.8229838658936565
69,32,26,0,-0.663122658240795,-0.7485107481711013
69,33,26,0,-0.7485107481711011,-0.6631226582407952
69,34,26,1,-0.8229838658936564,-0.5680647467311559
69,35,26,0,-0.8854560256532096,-0.4647231720437691
69,36,26,1,-0.9350162426854147,-0.3546048870425359
69,37,26,2,-0.970941817426052,-0.23931566428755774
69,38,26,0,-0.992708874098054,-0.12053668025532357
69,39,26,1,-1,-1.836909530733566e-16
69,40,26,1,-0.992708874098054,0.1205366802553232
69,41,26,0,-0.9709418174260521,0.23931566428755738
69,42,26,0,-0.9350162426854148,0.35460488704253557
69,43,26,0,-0.8854560256532101,0.464723172043768
69,44,26,0,-0.822983865893657,0.5680647467311548
69,45,26,0,-0.7485107481711011,0.6631226582407952
69,46,27,0,-0.6631226582407955,0.7485107481711007
69,47,29,0,-0.5680647467311559,0.8229838658936564
69,48,30,0,-0.4647231720437684,0.88545602565321
69,49,31,0,-0.35460488704253595,0.9350162426854147
69,50,31,0,-0.2393156642875578,0.970941817426052
69,51,31,0,-0.12053668025532363,0.992708874098054
69,52,31,0,6.432571489356498e-16,1
69,53,31,0,0.12053668025532314,0.992708874098054
69,54,31,0,0.23931566428755732,0.9709418174260521
69,55,31,0,0.3546048870425355,0.9350162426854148
69,56,31,0,0.46472317204376795,0.8854560256532102
69,57,31,0,0.5680647467311555,0.8229838658936566
69,58,31,0,0.6631226582407952,0.7485107481711011
69,59,31,0,0.7485107481711007,0.6631226582407956
69,60,31,0,0.8229838658936558,0.5680647467311567
69,61,31,0,0.8854560256532099,0.46472317204376845
69,62,31,0,0.9350162426854147,0.354604887042536
69,63,31,0,0.970941817426052,0.23931566428755785
69,64,31,0,0.9927088740980539,0.12053668025532369
69,65,31,0,1,3.061515884555943e-16
69,66,31,0,0.992708874098054,-0.12053668025532309
69,67,31,0,0.9709418174260519,-0.23931566428755813
69,68,31,0,0.9350162426854148,-0.35460488704253545
69,69,31,0,0.8854560256532102,-0.4647231720437679
69,70,31,0,0.8229838658936571,-0.5680647467311547
69,71,31,0,0.7485107481711012,-0.6631226582407952
73,1,1,3,0.12053668025532305,0.992708874098054
73,2,1,0,0.23931566428755774,0.970941817426052
73,3,2,2,0.3546048870425356,0.9350162426854148
73,4,5,1,0.4647231720437685,0.8854560256532099
73,5,7,3,0.5680647467311558,0.8229838658936564
73,6,8,2,0.6631226582407952,0.7485107481711011
73,7,10,2,0.7485107481711011,0.6631226582407953
73,8,13,0,0.8229838658936564,0.5680647467311559
73,9,15,0,0.8854560256532099,0.4647231720437686
73,10,20,1,0.9350162426854148,0.35460488704253557
73,11,21,2,0.970941817426052,0.23931566428755804
73,12,21,2,0.992708874098054,0.120536680255323
73,13,21,0,1,-1.6081428723391245e-16
73,14,21,1,0.992708874098054,-0.12053668025532288
73,15,24,0,0.9709418174260521,-0.2393156642875575
73,16,24,1,0.9350162426854148,-0.35460488704253545
73,17,24,2,0.8854560256532099,-0.4647231720437685
73,18,24,2,0.8229838658936565,-0.5680647467311557
73,19,24,0,0.7485107481711013,-0.663122658240795
73,20,24,0,0.6631226582407952,-0.7485107481711012
73,21,24,2,0.5680647467311558,-0.8229838658936564
73,22,24,0,0.46472317204376906,-0.8854560256532096
73,23,24,0,0.35460488704253584,-0.9350162426854147
73,24,25,0,0.23931566428755768,-0.970941817426052
73,25,25,2,0.12053668025532308,-0.992708874098054
73,26,25,2,-3.216285744678249e-16,-1
73,27,25,1,-0.12053668025532283,-0.992708874098054
73,28,25,3,-0.23931566428755743,-0.9709418174260521
73,29,25,2,-0.3546048870425356,-0.9350162426854148
73,30,25,2,-0.46472317204376806,-0.8854560256532101
73,31,25,1,-0.5680647467311556,-0.8229838658936565
73,32,26,0,-0.663122658240795,-0.7485107481711013
73,33,26,0,-0.7485107481711011,-0.6631226582407952
73,34,26,3,-0.8229838658936564,-0.5680647467311559
73,35,26,1,-0.8854560256532096,-0.4647231720437691
73,36,26,0,-0.9350162426854147,-0.3546048870425359
73,37,26,2,-0.970941817426052,-0.23931566428755774
73,38,26,3,-0.992708874098054,-0.12053668025532357
73,39,26,3,-1,-1.836909530733566e-16
73,40,26,1,-0.992708874098054,0.1205366802553232
73,41,26,1,-0.9709418174260521,0.23931566428755738
73,42,26,1,-0.9350162426854148,0.35460488704253557
73,43,26,0,-0.8854560256532101,0.464723172043768
73,44,26,2,-0.822983865893657,0.5680647467311548
73,45,26,1,-0.7485107481711011,0.6631226582407952
73,46,27,1,-0.6631226582407955,0.7485107481711007
73,47,29,0,-0.5680647467311559,0.8229838658936564
73,48,30,3,-0.4647231720437684,0.88545602565321
73,49,31,0,-0.35460488704253595,0.9350162426854147
73,50,31,1,-0.2393156642875578,0.970941817426052
73,51,31,2,-0.12053668025532363,0.992708874098054
73,52,31,1,6.432571489356498e-16,1
73,53,31,3,0.12053668025532314,0.992708874098054
73,54,31,0,0.23931566428755732,0.9709418174260521
73,55,31,0,0.3546048870425355,0.9350162426854148
73,56,31,0,0.46472317204376795,0.8854560256532102
73,57,31,0,0.5680647467311555,0.8229838658936566
73,58,31,0,0.6631226582407952,0.7485107481711011
73,59,31,0,0.7485107481711007,0.6631226582407956
73,60,31,0,0.8229838658936558,0.5680647467311567
73,61,31,0,0.8854560256532099,0.46472317204376845
73,62,31,0,0.9350162426854147,0.354604887042536
73,63,31,0,0.970941817426052,0.23931566428755785
73,64,31,0,0.9927088740980539,0.12053668025532369
73,65,31,0,1,3.061515884555943e-16
73,66,31,0,0.992708874098054,-0.12053668025532309
73,67,31,0,0.9709418174260519,-0.23931566428755813
73,68,31,0,0.9350162426854148,-0.35460488704253545
73,69,31,0,0.8854560256532102,-0.4647231720437679
73,70,31,0,0.8229838658936571,-0.5680647467311547
73,71,31,0,0.7485107481711012,-0.6631226582407952
83,1,1,2,0.12053668025532305,0.992708874098054
83,2,1,2,0.23931566428755774,0.970941817426052
83,3,2,1,0.3546048870425356,0.9350162426854148
83,4,5,0,0.4647231720437685,0.8854560256532099
83,5,7,0,0.5680647467311558,0.8229838658936564
83,6,8,0,0.6631226582407952,0.7485107481711011
83,7,10,1,0.7485107481711011,0.6631226582407953
83,8,13,0,0.8229838658936564,0.5680647467311559
83,9,15,2,0.8854560256532099,0.4647231720437686
83,10,20,0,0.9350162426854148,0.35460488704253557
83,11,21,2,0.970941817426052,0.23931566428755804
83,12,21,1,0.992708874098054,0.120536680255323
83,13,21,0,1,-1.6081428723391245e-16
83,14,21,0,0.992708874098054,-0.12053668025532288
83,15,24,1,0.9709418174260521,-0.2393156642875575
83,16,24,0,0.9350162426854148,-0.35460488704253545
83,17,24,0,0.8854560256532099,-0.4647231720437685
83,18,24,1,0.8229838658936565,-0.5680647467311557
83,19,24,0,0.7485107481711013,-0.663122658240795
83,20,24,0,0.6631226582407952,-0.7485107481711012
83,21,24,0,0.5680647467311558,-0.8229838658936564
83,22,24,0,0.46472317204376906,-0.8854560256532096
83,23,24,0,0.35460488704253584,-0.9350162426854147
83,24,25,0,0.23931566428755768,-0.970941817426052
83,25,25,0,0.12053668025532308,-0.992708874098054
83,26,25,0,-3.216285744678249e-16,-1
83,27,25,0,-0.12053668025532283,-0.992708874098054
83,28,25,0,-0.23931566428755743,-0.9709418174260521
83,29,25,0,-0.3546048870425356,-0.9350162426854148
83,30,25,0,-0.46472317204376806,-0.8854560256532101
83,31,25,0,-0.5680647467311556,-0.8229838658936565
83,32,26,0,-0.663122658240795,-0.7485107481711013
83,33,26,0,-0.7485107481711011,-0.6631226582407952
83,34,26,0,-0.8229838658936564,-0.5680647467311559
83,35,26,0,-0.8854560256532096,-0.4647231720437691
83,36,26,0,-0.9350162426854147,-0.3546048870425359
83,37,26,0,-0.970941817426052,-0.23931566428755774
83,38,26,0,-0.992708874098054,-0.12053668025532357
83,39,26,0,-1,-1.836909530733566e-16
83,40,26,0,-0.992708874098054,0.1205366802553232
83,41,26,0,-0.9709418174260521,0.23931566428755738
83,42,26,0,-0.9350162426854148,0.35460488704253557
83,43,26,0,-0.8854560256532101,0.464723172043768
83,44,26,0,-0.822983865893657,0.5680647467311548
83,45,26,0,-0.7485107481711011,0.6631226582407952
83,46,27,0,-0.6631226582407955,0.7485107481711007
83,47,29,0,-0.5680647467311559,0.8229838658936564
83,48,30,0,-0.4647231720437684,0.88545602565321
83,49,31,0,-0.35460488704253595,0.9350162426854147
83,50,31,0,-0.2393156642875578,0.970941817426052
83,51,31,0,-0.12053668025532363,0.992708874098054
83,52,31,0,6.432571489356498e-16,1
83,53,31,0,0.12053668025532314,0.992708874098054
83,54,31,0,0.23931566428755732,0.9709418174260521
83,55,31,0,0.3546048870425355,0.9350162426854148
83,56,31,0,0.46472317204376795,0.8854560256532102
83,57,31,0,0.5680647467311555,0.8229838658936566
83,58,31,0,0.6631226582407952,0.7485107481711011
83,59,31,0,0.7485107481711007,0.6631226582407956
83,60,31,0,0.8229838658936558,0.5680647467311567
83,61,31,0,0.8854560256532099,0.46472317204376845
83,62,31,0,0.9350162426854147,0.354604887042536
83,63,31,0,0.970941817426052,0.23931566428755785
83,64,31,0,0.9927088740980539,0.12053668025532369
83,65,31,0,1,3.061515884555943e-16
83,66,31,0,0.992708874098054,-0.12053668025532309
83,67,31,0,0.9709418174260519,-0.23931566428755813
83,68,31,0,0.9350162426854148,-0.35460488704253545
83,69,31,0,0.8854560256532102,-0.4647231720437679
83,70,31,0,0.8229838658936571,-0.5680647467311547
83,71,31,0,0.7485107481711012,-0.6631226582407952
88,1,1,1,0.12053668025532305,0.992708874098054
88,2,1,3,0.23931566428755774,0.970941817426052
88,3,2,1,0.3546048870425356,0.9350162426854148
88,4,5,0,0.4647231720437685,0.8854560256532099
88,5,7,3,0.5680647467311558,0.8229838658936564
88,6,8,3,0.6631226582407952,0.7485107481711011
88,7,10,2,0.7485107481711011,0.6631226582407953
88,8,13,3,0.8229838658936564,0.5680647467311559
88,9,15,3,0.8854560256532099,0.4647231720437686
88,10,20,3,0.9350162426854148,0.35460488704253557
88,11,21,4,0.970941817426052,0.23931566428755804
88,12,21,2,0.992708874098054,0.120536680255323
88,13,21,2,1,-1.6081428723391245e-16
88,14,21,3,0.992708874098054,-0.12053668025532288
88,15,24,3,0.9709418174260521,-0.2393156642875575
88,16,24,0,0.9350162426854148,-0.35460488704253545
88,17,24,3,0.8854560256532099,-0.4647231720437685
88,18,24,3,0.8229838658936565,-0.5680647467311557
88,19,24,2,0.7485107481711013,-0.663122658240795
88,20,24,2,0.6631226582407952,-0.7485107481711012
88,21,24,0,0.5680647467311558,-0.8229838658936564
88,22,24,1,0.46472317204376906,-0.8854560256532096
88,23,24,0,0.35460488704253584,-0.9350162426854147
88,24,25,1,0.23931566428755768,-0.970941817426052
88,25,25,0,0.12053668025532308,-0.992708874098054
88,26,25,0,-3.216285744678249e-16,-1
88,27,25,2,-0.12053668025532283,-0.992708874098054
88,28,25,1,-0.23931566428755743,-0.9709418174260521
88,29,25,1,-0.3546048870425356,-0.9350162426854148
88,30,25,1,-0.46472317204376806,-0.8854560256532101
88,31,25,2,-0.5680647467311556,-0.8229838658936565
88,32,26,4,-0.663122658240795,-0.7485107481711013
88,33,26,2,-0.7485107481711011,-0.6631226582407952
88,34,26,2,-0.8229838658936564,-0.5680647467311559
88,35,26,3,-0.8854560256532096,-0.4647231720437691
88,36,26,3,-0.9350162426854147,-0.3546048870425359
88,37,26,0,-0.970941817426052,-0.23931566428755774
88,38,26,2,-0.992708874098054,-0.12053668025532357
88,39,26,0,-1,-1.836909530733566e-16
88,40,26,0,-0.992708874098054,0.1205366802553232
88,41,26,0,-0.9709418174260521,0.23931566428755738
88,42,26,0,-0.9350162426854148,0.35460488704253557
88,43,26,0,-0.8854560256532101,0.464723172043768
88,44,26,0,-0.822983865893657,0.5680647467311548
88,45,26,0,-0.7485107481711011,0.6631226582407952
88,46,27,0,-0.6631226582407955,0.7485107481711007
88,47,29,0,-0.5680647467311559,0.8229838658936564
88,48,30,0,-0.4647231720437684,0.88545602565321
88,49,31,0,-0.35460488704253595,0.9350162426854147
88,50,31,0,-0.2393156642875578,0.970941817426052
88,51,31,0,-0.12053668025532363,0.992708874098054
88,52,31,0,6.432571489356498e-16,1
88,53,31,0,0.12053668025532314,0.992708874098054
88,54,31,0,0.23931566428755732,0.9709418174260521
88,55,31,0,0.3546048870425355,0.9350162426854148
88,56,31,0,0.46472317204376795,0.8854560256532102
88,57,31,0,0.5680647467311555,0.8229838658936566
88,58,31,0,0.6631226582407952,0.7485107481711011
88,59,31,0,0.7485107481711007,0.6631226582407956
88,60,31,0,0.8229838658936558,0.5680647467311567
88,61,31,0,0.8854560256532099,0.46472317204376845
88,62,31,0,0.9350162426854147,0.354604887042536
88,63,31,0,0.970941817426052,0.23931566428755785
88,64,31,0,0.9927088740980539,0.12053668025532369
88,65,31,0,1,3.061515884555943e-16
88,66,31,0,0.992708874098054,-0.12053668025532309
88,67,31,0,0.9709418174260519,-0.23931566428755813
88,68,31,0,0.9350162426854148,-0.35460488704253545
88,69,31,0,0.8854560256532102,-0.4647231720437679
88,70,31,0,0.8229838658936571,-0.5680647467311547
88,71,31,0,0.7485107481711012,-0.6631226582407952
90,1,1,2,0.12053668025532305,0.992708874098054
90,2,1,1,0.23931566428755774,0.970941817426052
90,3,2,1,0.3546048870425356,0.9350162426854148
